time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.14259114501932746,0.04703559996430777,11.59028038817194,0.0633581441049218,0.06492951206632913,0.0,-0.40705507717147493,0.21140391583075607,2.447875388961087,0.13205898774803135,0.01711854591185635,0.0,413.67814842501133,411.5952968749472,412.44399658695215,413.27781761603404
1.2600000000000007,-0.1682049188108763,0.060899504983926475,11.737670582454488,0.07105796472270232,0.06607252706684275,0.0,-0.4468355957056069,0.25142423404705694,2.4650280688136164,0.11958517380614178,0.022657678840968243,0.0,417.89901928033845,418.38153839864447,415.99415096360207,414.9166776811852
1.3200000000000007,-0.19669012885819132,0.07780482555946742,11.893015644295792,0.07821931427466566,0.06746763840321268,0.0,-0.5028081217914482,0.31293023440791856,2.712487179348297,0.11889359010984277,0.024414366942325103,0.0,489.028162794583,489.15898826844534,487.4762849362726,487.4360528792156
1.3800000000000008,-0.22861741205041197,0.09863485828257734,12.063885745974742,0.085258129551125,0.06900483543842384,0.0,-0.5615835969834735,0.3822474682243602,2.982403051276729,0.1139533113824188,0.027927942904707948,0.0,496.3284785412475,496.5863214105369,495.68225284057064,495.3298553468966
1.4400000000000008,-0.2636862297607881,0.12327263093253843,12.244811633285265,0.09220115088266922,0.07043184075474507,0.0,-0.6075208238474049,0.43965964838308236,3.048190328851857,0.1190267658567229,0.013842022998760126,0.0,436.14860049413863,434.9706223322943,436.5300124311236,436.9653846817323
1.5000000000000009,-0.3015708709722424,0.1515356740566768,12.430137944849154,0.09911837512307997,0.07141068335745171,0.0,-0.6553795501953331,0.5031137548433005,3.129031403219405,0.10650984633612257,0.02084872670307856,0.0,441.3793843917972,441.9571906213899,441.96006586339035,440.93908071583104
1.560000000000001,-0.34247695147165497,0.18391937003076045,12.622068090232812,0.10531603155249591,0.07250218878861947,0.0,-0.7082598880617458,0.576974851136891,3.2681346321441325,0.0959374708074426,0.012264052693677117,0.0,460.1997258403191,459.51962538865615,461.363428059561,460.5367365657926
1.620000000000001,-0.38636216671838614,0.22055011643121444,12.81936377241102,0.11109267926698507,0.07300645068520062,0.0,-0.7546366329579127,0.6445659663432496,3.3081737192040883,0.09694841015546367,-0.000720082560569088,0.0,430.5397797138002,429.43967830089815,430.3192236694022,430.4130351258223
1.680000000000001,-0.4332048420496854,0.26159948656477733,13.021306917405338,0.11746145516923612,0.07310370179884185,0.0,-0.8067697714245152,0.7243369724118668,3.4228079986396933,0.12007286682112073,0.005934092718185357,0.0,454.4618050937601,454.99483700640684,453.1282289472202,454.9927860389235
1.740000000000001,-0.4833441929766734,0.3078373133849253,13.232320038862168,0.12514176778676767,0.07373392341994478,0.0,-0.8645627164419557,0.8177005393155257,3.6102185395900808,0.14040942232614712,0.018356909043410072,0.0,476.1851592561488,477.13443244248515,477.3358045854839,478.8987157956878
1.8000000000000012,-0.5369261968895791,0.35978307002657,13.453957349482417,0.13353792557161537,0.07488317616149498,0.0,-0.9215948389912465,0.914679738899714,3.7769516073291514,0.1389729516928298,0.0207028426188831,0.0,472.0508976844537,472.23183086479503,473.4851681138224,473.39151585636614
1.8600000000000012,-0.5937672195478392,0.4173927745011779,13.683047308482521,0.14158096338391335,0.07571781187181514,0.0,-0.9731994606434697,1.006403252848603,3.858913539244818,0.12174528649701313,-0.0053145268357465015,0.0,448.9773736104197,446.86131010441085,449.4022866586945,448.0198110312538
1.9200000000000013,-0.653764777670434,0.4807498723430827,13.917638956838282,0.14930003679819492,0.07581524513680282,0.0,-1.0266899657157236,1.1061985759971453,3.960269735825406,0.1397493411800473,0.012774698002759191,0.0,454.40712340796716,455.85500303865314,454.86844094391597,456.3225334793214
1.9800000000000013,-0.716782922967561,0.5498669665953979,14.155723977379655,0.15824471750657665,0.07688450496591859,0.0,-1.0740006586996502,1.1984511483080027,3.9756367818647775,0.16315213903924403,0.02637224464759475,0.0,428.59682634771724,429.750997856856,427.8057165118229,429.81526658504447
2.0400000000000014,-0.7827531146821881,0.6248650049124786,14.395831384059065,0.16822511542329188,0.07898583071347787,0.0,-1.125175521148394,1.302361111885395,4.027492301195656,0.17204792072445707,0.04830869569053522,0.0,440.1879677324397,442.0002085733948,441.56425354788297,442.3240858764173
2.1000000000000014,-0.8514770960592846,0.705514338238806,14.634511807658065,0.17838491499853948,0.0820030385902264,0.0,-1.165873628877624,1.386720982843933,3.928635435236876,0.16325872738932498,0.053974156378452265,0.0,391.2608488223962,391.7899831636349,390.9968600526056,390.2088165384704
2.1600000000000015,-0.9233877964518831,0.7928775403380672,14.875511877448972,0.18813847627696134,0.08522865023592718,0.0,-1.2314672573779633,1.5263262450592283,4.103694632972863,0.1611245779914772,0.053328964701609444,0.0,481.4545460387426,481.4073919676714,479.611798767496,479.4727144826891
2.2200000000000015,-0.999095071238682,0.8883592416475198,15.124490454460595,0.19728015925427744,0.08786697416566547,0.0,-1.2923942939026474,1.6572357870419274,4.194889954009129,0.12231554990806431,0.008573694912689703,0.0,458.9332228224283,455.3675122570296,458.3894951474744,455.3148562046254
2.2800000000000016,-1.078389485960918,0.9916102513934072,15.377621638898129,0.20404312004411018,0.08814345507111288,0.0,-1.350781134460176,1.7850533651666478,4.242355353997898,0.07445803809660874,-0.004818423586427742,0.0,445.04171839339324,443.94403151848104,446.51869733109714,442.6069861591643
2.3400000000000016,-1.1609549509274582,1.1020924427860266,15.630927766418132,0.20907893588289728,0.08831741731281628,0.0,-1.4014218494753574,1.898047057227515,4.201140636190892,0.09817647686886782,0.015047071177297422,0.0,414.41894293613234,416.16163947601416,415.50298067013284,417.58349774622656
2.4000000000000017,-1.2470116597444847,1.2204741624081297,15.886622693401206,0.2151392826902203,0.08932212089827996,0.0,-1.4671984899712964,2.048461077055911,4.321246122172618,0.10613262817409923,0.01994125927996846,0.0,468.32992773124863,468.71038345623947,468.1010707662934,468.7280724483402
2.4600000000000017,-1.3366205653551517,1.3469935468328682,16.144901525861194,0.22152308408099053,0.09139706041812357,0.0,-1.5199268563007362,2.169325314174586,4.287899338472834,0.10691920680933112,0.05412334777204347,0.0,419.37674695207863,422.3362653780796,420.1347644997139,420.2136015793394
2.520000000000002,-1.4295717992154544,1.481183259585248,16.402574116413817,0.22802185437342004,0.09437271407733139,0.0,-1.5787276646543087,2.3041334568275116,4.300799890561156,0.11096157448511136,0.038507428637815366,0.0,436.7004100284889,435.39725824990444,436.67129897027786,437.0189607389435
2.580000000000002,-1.5261421515835523,1.6236535999899628,16.661354948345984,0.23477764030541515,0.09662950781848689,0.0,-1.640487515804013,2.4453606390664375,4.324777829572244,0.11567791781857416,0.0357624840153794,0.0,441.0721298380301,440.846026942386,440.74907216046495,441.15010073563315
2.640000000000002,-1.6272357905494874,1.776564717065587,16.92924971565624,0.2418162129965573,0.09881716689500308,0.0,-1.729463068097523,2.6521638298579466,4.603373497245443,0.12038519245341169,0.03782232596773519,0.0,519.0595123913811,519.2044563341168,518.0657734688214,518.4068601890167
2.700000000000002,-1.7331871940252492,1.9407391615482152,17.20850513586211,0.24899508268674975,0.10065777086688765,0.0,-1.802422784410795,2.820810504605963,4.7042393143939645,0.11813225912676605,0.009883778615942659,0.0,471.49058879505725,469.32705773526453,469.4524381820145,469.289624703002
2.760000000000002,-1.8433059884696323,2.1145599213753212,17.49140032499163,0.2561039622543424,0.1013659566644538,0.0,-1.868255724081146,2.973697636238894,4.725095236997492,0.11916982307219805,0.01538912131145037,0.0,446.7927226768292,447.241297436559,445.7336545659881,445.83102041820405
2.820000000000002,-1.95743951220822,2.2977811078701467,17.775938187818603,0.2631277014785143,0.10239983718782764,0.0,-1.936270976041503,3.13413910680214,4.758902936559154,0.11247842117404265,0.02068211340412285,0.0,451.17007819150723,451.59721395038173,452.3190081661984,451.7917259661865
2.880000000000002,-2.0756311101865985,2.490616936737307,18.062006299371046,0.27006782669538865,0.1037213645230759,0.0,-2.003556897234186,3.2941518068169775,4.776170003606974,0.121383086969605,0.024584942023161305,0.0,448.9019931579377,449.2186482600579,445.8716255156372,446.6105006241702
2.940000000000002,-2.1975784615704774,2.6923601316266144,18.346188860660618,0.2771997697730102,0.10525116452589867,0.0,-2.061510881090657,3.431099470497145,4.696527148433659,0.11329045067564128,0.02726022760417535,0.0,415.3918655085441,415.6266155919644,416.9271763995009,416.2330904227764
3.000000000000002,-2.323702679159588,2.9041444857851997,18.63163609082978,0.28410489923563365,0.10689541445227757,0.0,-2.142736526764875,3.6287324330485182,4.817253991712765,0.11845050027404294,0.02769045724054828,0.0,481.76268561707064,481.7953376093365,481.32532270417056,481.72642805614595
3.0600000000000023,-2.4540978388221544,3.1262254959338036,18.918530834217783,0.290919132509031,0.10870356870789877,0.0,-2.2039406630673017,3.7744015978089656,4.745778674017626,0.10139777057076738,0.03462522138410163,0.0,420.89487620316163,421.49509667341096,422.64615606771486,421.1856322660423
3.1200000000000023,-2.5885187783137926,3.35795634009065,19.203867526889457,0.29735065277178574,0.11183633958656714,0.0,-2.2769900469912416,3.950263172596508,4.764816824134023,0.11679584959564936,0.07427708319678712,0.0,451.3550635295289,454.54598090578384,451.1462996639479,452.39786065714304
3.1800000000000024,-2.7274994977991818,3.6006068728559324,19.491196444995396,0.30478024324766917,0.11627959545854605,0.0,-2.3560833493342073,4.138434454052462,4.811930362303673,0.13508744559326213,0.07360511745187628,0.0,462.0127143245022,461.9637701974365,463.04508143476573,464.49507815026476
3.2400000000000024,-2.871426082249563,3.854939043487818,19.782168250911003,0.3124684529822144,0.12103345827650713,0.0,-2.4418612367248302,4.339677121788521,4.886015683113325,0.10825343116354941,0.08860252458196334,0.0,472.7431153813989,473.90206632139297,474.4204266079484,472.3686883212026
3.3000000000000025,-3.0201943720151836,4.12042659443812,20.074337373575247,0.319435528757146,0.12660905117711074,0.0,-2.517536949816456,4.5102141753171,4.852470307102107,0.12843892548593266,0.10040751832321135,0.0,440.2946570092947,441.2777565409329,439.8339942596993,441.51489099751797
3.3600000000000025,-3.173287642282926,4.395446710478933,20.36208346796925,0.32712890003328443,0.13360542768582473,0.0,-2.586094844198772,4.65753810979421,4.738974654324588,0.12778763579936228,0.13750968308600073,0.0,411.9733439021698,415.2542099385911,414.48152888128595,414.4405966143079
3.4200000000000026,-3.3312440358510855,4.680891771330665,20.647407005514086,0.3342403575526136,0.1423153079239068,0.0,-2.6798474691756082,4.857549018061432,4.770776158632911,0.08417003246429959,0.1572211638698588,0.0,462.61686619445464,464.1851445491414,466.0841824368585,462.67296606742485
3.4800000000000026,-3.4947596052714758,4.977868346806249,20.93300150306213,0.339064485381221,0.15181617806883363,0.0,-2.771451997003165,5.041711619099393,4.748397195462354,0.07154281436624117,0.1605082500192174,0.0,448.36483206286096,448.6553833036957,448.44625116567585,447.4242425594131
3.5400000000000027,-3.6645647765370217,5.287262420759988,21.220984797977643,0.34375836932719217,0.1620368989790224,0.0,-2.889612962338056,5.271219054749081,4.8496063125978734,0.08904807110244245,0.18499850482006408,0.0,488.42000846686756,490.2678590688986,488.7332248317917,490.0406388310189
3.6000000000000028,-3.8408816805936437,5.60882489289852,21.51038440233787,0.348954414938901,0.17261608256717853,0.0,-2.988483267081071,5.447576618115122,4.796476029350475,0.0811958756320783,0.14690825662144227,0.0,443.70731541869907,440.59723256077325,443.08993183426986,442.4499644496939
3.660000000000003,-4.023958614254655,5.9422717094163655,21.800037165999072,0.35333944695597985,0.18103660873669547,0.0,-3.1147950253153898,5.667132999517072,4.857351976717934,0.047293714869598505,0.12209975519886393,0.0,481.5101341089749,479.64555869669096,483.0439905540576,480.4834124389938
3.720000000000003,-4.214128259609557,6.287674831843178,22.089944167035995,0.3560869238973847,0.18800203360011114,0.0,-3.224770938381671,5.846131250708568,4.805785263837251,0.04260412808041954,0.10002438222775338,0.0,447.870278912496,446.0824437302126,446.92934494106794,446.54806718013776
3.780000000000003,-4.411379668937998,6.644461621181479,22.378500795256663,0.3585768210520319,0.19427242638397768,0.0,-3.3507559996545955,6.046441048777975,4.811985064301721,0.03919009056833993,0.11222388554201725,0.0,466.6085118603954,467.56902865697816,467.23037989490194,466.9648900442838
3.840000000000003,-4.615986120719589,7.012658135795686,22.66582840104427,0.3609158620266575,0.20076452405041056,0.0,-3.4699895624571964,6.226522358656685,4.765140586493949,0.03856875504889879,0.09862354456766456,0.0,452.01730503376314,450.9296770564888,450.86891108117936,450.8194237373809
3.900000000000003,-4.82768008217344,7.391314353242741,22.94947779360264,0.3632686855332663,0.20701089082794066,0.0,-3.5869761145028995,6.395144345256876,4.689567320644844,0.0404731192207623,0.11327441746062147,0.0,441.9563158419127,443.1719416102432,442.01550873603225,442.1732408238676
3.960000000000003,-5.046787165503699,7.780530339515858,23.22981044652665,0.365803269889577,0.21331785148320392,0.0,-3.717114780237681,6.578416031492192,4.654271857443988,0.04556589302591081,0.07906581537204335,0.0,458.3720935288154,455.6534685683502,456.34292643264166,456.7502906461649
4.020000000000002,-5.273306865761007,8.17987643315562,23.50580750186337,0.36868162902754875,0.21855291322459802,0.0,-3.8339853006198856,6.73299617997509,4.545555100478925,0.05239590821449077,0.09997038008992772,0.0,431.57554165491524,433.3432674286108,432.50268678818884,433.07918460017396
4.080000000000001,-5.507972701625747,8.590151711225234,23.779601377543447,0.37139935873457386,0.22447920006760125,0.0,-3.9886251546669893,6.942401526624434,4.5798006133805735,0.02471436351216045,0.09626084093741603,0.0,481.2984814351962,481.02513312446973,482.3719766830101,480.27741766796345
4.14,-5.751919565317752,9.01276160076496,24.054906880237564,0.3726666518214099,0.2302931271171076,0.0,-4.143353023132936,7.144018982512933,4.596138414522201,0.0127421603887765,0.09814415380579708,0.0,477.7035947397025,477.85452409121103,478.1454603328293,477.2322184178198
4.199999999999998,-6.004077283163134,9.445557189727658,24.326434758733235,0.373946187004508,0.23600593254158753,0.0,-4.262440990431751,7.282276468296767,4.454975095358746,0.03453386698302756,0.08859723898675079,0.0,425.1133059741691,424.30232769345287,425.61869721034174,427.4803301840981
4.259999999999997,-6.264149263270524,9.887612274133897,24.592080452042545,0.37548414510884065,0.24139559385043174,0.0,-4.4070552463183965,7.452512193558321,4.3994187401696605,-0.005570085265410016,0.09217994000466448,0.0,454.87255673754845,455.165987645704,457.6061088662753,454.4016481458352
4.319999999999996,-6.53253686293317,10.339120340442843,24.85261191384405,0.37497948537376047,0.2469351162646385,0.0,-4.539718098680526,7.597334906405237,4.285032494628193,-0.014803364592977587,0.09261445589552472,0.0,435.24452686136715,435.2882799129342,436.8238587358154,436.05307680132387
4.379999999999995,-6.810311209786538,10.801138785962806,25.11115087975211,0.3738920760657667,0.252415841920997,0.0,-4.719800209678164,7.802341323783685,4.331909955382384,-0.025764498115551204,0.08868025791147736,0.0,489.8796648292429,489.5931129040936,490.7557462360759,489.9413350354546
4.439999999999993,-7.097837803484613,11.273674474444334,25.368246518253752,0.37198102832519986,0.25793339529053405,0.0,-4.864937103598707,7.948256975615144,4.237936234035146,-0.048223934053480515,0.09781707093224251,0.0,443.9614537762319,444.7178132153745,446.97647100051137,445.14128796636953
